id,person_name,gender,age,migration_date,from_city,to_city,reason,distance_km
mig_8358007,Person_452502,Жінка,22,2025-03-06,Харків,Вінниця,Навчання,567.04
mig_7928044,Person_621945,Жінка,66,2025-03-27,Львів,Запоріжжя,Робота,844.46
mig_5249903,Person_93854,Чоловік,49,2025-04-06,Донецьк,Одеса,Сімейні обставини,562.15
mig_2054686,Person_854734,Чоловік,55,2025-03-08,Полтава,Суми,Робота,147.81
mig_3567208,Person_573202,Чоловік,39,2025-01-24,Одеса,Дніпро,Покращення житлових умов,393.29
mig_3706696,Person_787135,Жінка,42,2025-02-21,Суми,Полтава,Сімейні обставини,147.81
mig_5398433,Person_524848,Чоловік,58,2025-02-09,Львів,Запоріжжя,Робота,844.46
mig_8736618,Person_869712,Чоловік,37,2025-02-23,Київ,Суми,Робота,306.35
mig_6964827,Person_216588,Чоловік,58,2025-02-04,Харків,Одеса,Покращення житлових умов,565.19
mig_8417221,Person_935970,Жінка,34,2025-01-14,Львів,Харків,Покращення житлових умов,875.45
mig_9806439,Person_863725,Жінка,36,2025-03-27,Львів,Одеса,Екологічні причини,621.95
mig_9299982,Person_808477,Жінка,38,2025-03-14,Полтава,Донецьк,Робота,295.97
mig_3055468,Person_244088,Чоловік,26,2025-01-27,Харків,Київ,Робота,410.33
mig_8078745,Person_63158,Жінка,49,2025-02-13,Дніпро,Полтава,Робота,130.09
mig_9843032,Person_533343,Чоловік,70,2025-03-04,Полтава,Дніпро,Покращення житлових умов,130.09
mig_5902674,Person_537159,Чоловік,20,2025-02-08,Запоріжжя,Одеса,Бізнес,367.19
mig_1195778,Person_262836,Чоловік,18,2025-03-02,Суми,Донецьк,Робота,388.37
mig_2440398,Person_904906,Жінка,70,2025-03-07,Полтава,Вінниця,Бізнес,443.09
mig_3626220,Person_99255,Чоловік,23,2025-04-02,Донецьк,Вінниця,Робота,700.85
mig_5945257,Person_628863,Чоловік,22,2025-02-26,Львів,Полтава,Сімейні обставини,758.72
mig_7806731,Person_535751,Жінка,35,2025-01-23,Полтава,Київ,Екологічні причини,304.13
mig_8703072,Person_679632,Жінка,39,2025-04-01,Одеса,Запоріжжя,Робота,367.19
mig_7047431,Person_519627,Чоловік,29,2025-01-17,Запоріжжя,Одеса,Бізнес,367.19
mig_7171978,Person_38765,Жінка,18,2025-02-10,Запоріжжя,Харків,Навчання,252.6
mig_1402662,Person_319016,Чоловік,39,2025-02-27,Полтава,Дніпро,Навчання,130.09
mig_2122187,Person_667139,Чоловік,40,2025-03-22,Полтава,Донецьк,Покращення житлових умов,295.97
mig_7831900,Person_807191,Жінка,29,2025-04-08,Вінниця,Харків,Сімейні обставини,567.04
mig_9564239,Person_654698,Жінка,18,2025-03-13,Запоріжжя,Харків,Робота,252.6
mig_8869562,Person_375950,Жінка,26,2025-03-20,Вінниця,Львів,Бізнес,328.23
mig_4197404,Person_41714,Жінка,51,2025-04-09,Суми,Одеса,Відновлення після війни,576.11
mig_3029729,Person_941717,Жінка,24,2025-03-24,Полтава,Київ,Бізнес,304.13
mig_4457392,Person_734580,Чоловік,33,2025-03-16,Донецьк,Суми,Робота,388.37
mig_1578307,Person_822652,Чоловік,28,2025-03-05,Полтава,Вінниця,Робота,443.09
mig_6188845,Person_511145,Жінка,37,2025-02-13,Київ,Дніпро,Навчання,395.21
mig_8472105,Person_695581,Чоловік,18,2025-01-23,Полтава,Львів,Сімейні обставини,758.72
mig_2566063,Person_814972,Жінка,30,2025-01-18,Харків,Запоріжжя,Навчання,252.6
mig_2786049,Person_409516,Жінка,60,2025-03-15,Полтава,Дніпро,Робота,130.09
mig_7310934,Person_288579,Чоловік,18,2025-03-15,Львів,Дніпро,Робота,817.27
mig_3125836,Person_222599,Чоловік,38,2025-03-22,Донецьк,Львів,Робота,1027.87
mig_1316110,Person_978525,Жінка,34,2025-01-21,Донецьк,Суми,Навчання,388.37
mig_3575360,Person_329307,Чоловік,36,2025-02-09,Донецьк,Суми,Навчання,388.37
mig_7171402,Person_846174,Жінка,18,2025-01-16,Київ,Львів,Особисті причини,468.95
mig_1990980,Person_808332,Жінка,39,2025-01-27,Полтава,Київ,Робота,304.13
mig_3600485,Person_938760,Жінка,18,2025-02-14,Полтава,Донецьк,Сімейні обставини,295.97
mig_9935930,Person_358763,Жінка,34,2025-03-06,Вінниця,Запоріжжя,Робота,516.29
mig_3569321,Person_438331,Жінка,24,2025-02-24,Одеса,Дніпро,Бізнес,393.29
mig_3121094,Person_256845,Жінка,18,2025-02-22,Запоріжжя,Одеса,Робота,367.19
mig_2968788,Person_325124,Чоловік,40,2025-02-27,Полтава,Вінниця,Робота,443.09
mig_7984968,Person_703302,Жінка,23,2025-03-20,Донецьк,Львів,Покращення житлових умов,1027.87
mig_6064299,Person_37181,Жінка,18,2025-01-20,Донецьк,Харків,Навчання,248.19
mig_5029038,Person_292487,Чоловік,38,2025-03-18,Донецьк,Одеса,Покращення житлових умов,562.15
mig_2923778,Person_932138,Чоловік,49,2025-04-10,Дніпро,Київ,Особисті причини,395.21
mig_3933420,Person_165561,Жінка,28,2025-03-29,Харків,Львів,Покращення житлових умов,875.45
mig_4399899,Person_373470,Чоловік,21,2025-03-12,Полтава,Суми,Відновлення після війни,147.81
mig_7151487,Person_335428,Жінка,31,2025-02-25,Вінниця,Донецьк,Бізнес,700.85
mig_5908370,Person_562975,Жінка,21,2025-02-14,Дніпро,Вінниця,Навчання,490.12
mig_1600987,Person_435665,Жінка,18,2025-01-12,Київ,Донецьк,Робота,594.92
mig_4980671,Person_382992,Жінка,52,2025-02-04,Вінниця,Одеса,Робота,349.26
mig_3625594,Person_952393,Жінка,19,2025-02-12,Львів,Суми,Робота,774.48
mig_5707831,Person_779931,Чоловік,29,2025-03-12,Львів,Київ,Бізнес,468.95
mig_9703370,Person_755203,Жінка,32,2025-03-15,Львів,Київ,Робота,468.95
mig_7558601,Person_2093,Жінка,29,2025-02-10,Львів,Донецьк,Відновлення після війни,1027.87
mig_8398442,Person_250931,Чоловік,34,2025-03-21,Львів,Дніпро,Робота,817.27
mig_8951043,Person_129094,Жінка,53,2025-01-23,Суми,Дніпро,Сімейні обставини,272.31
mig_7031406,Person_51780,Чоловік,18,2025-01-21,Вінниця,Суми,Робота,489.75
mig_1508020,Person_13648,Чоловік,35,2025-04-10,Полтава,Дніпро,Покращення житлових умов,130.09
mig_8887909,Person_865802,Жінка,34,2025-02-03,Донецьк,Дніпро,Навчання,210.74
mig_2519739,Person_4946,Жінка,32,2025-03-26,Одеса,Харків,Робота,565.19
mig_9550728,Person_167681,Чоловік,61,2025-02-05,Донецьк,Харків,Бізнес,248.19
mig_6424610,Person_311622,Чоловік,24,2025-04-10,Дніпро,Київ,Навчання,395.21
mig_8583525,Person_821872,Жінка,29,2025-01-12,Дніпро,Запоріжжя,Робота,69.94
mig_7236963,Person_47601,Чоловік,25,2025-02-08,Вінниця,Запоріжжя,Бізнес,516.29
mig_3711031,Person_665456,Чоловік,46,2025-03-11,Полтава,Львів,Робота,758.72
mig_5476457,Person_349557,Жінка,35,2025-01-16,Харків,Дніпро,Навчання,190.64
mig_4431774,Person_315600,Жінка,28,2025-02-18,Дніпро,Вінниця,Відновлення після війни,490.12
mig_3417253,Person_604989,Чоловік,36,2025-04-01,Одеса,Запоріжжя,Сімейні обставини,367.19
mig_1161369,Person_338246,Чоловік,49,2025-01-20,Полтава,Харків,Навчання,129.02
mig_6753649,Person_208147,Чоловік,36,2025-02-06,Запоріжжя,Київ,Робота,444.56
mig_6618062,Person_466227,Жінка,18,2025-03-29,Одеса,Донецьк,Покращення житлових умов,562.15
mig_3583931,Person_881240,Чоловік,55,2025-03-25,Донецьк,Київ,Робота,594.92
mig_8199403,Person_92030,Чоловік,51,2025-02-09,Харків,Київ,Бізнес,410.33
mig_7972114,Person_753335,Жінка,39,2025-02-06,Запоріжжя,Суми,Сімейні обставини,342.21
mig_6471344,Person_778586,Чоловік,54,2025-02-15,Донецьк,Полтава,Бізнес,295.97
mig_6434739,Person_284210,Чоловік,33,2025-03-03,Дніпро,Вінниця,Сімейні обставини,490.12
mig_1221469,Person_853214,Чоловік,41,2025-02-07,Суми,Полтава,Навчання,147.81
mig_1524327,Person_642217,Жінка,43,2025-01-15,Полтава,Львів,Сімейні обставини,758.72
mig_4091728,Person_220825,Чоловік,46,2025-01-31,Одеса,Полтава,Робота,447.93
mig_9438794,Person_72660,Жінка,22,2025-04-07,Харків,Запоріжжя,Робота,252.6
mig_9418867,Person_393057,Жінка,50,2025-01-19,Запоріжжя,Львів,Навчання,844.46
mig_6978181,Person_155110,Чоловік,18,2025-03-19,Львів,Запоріжжя,Особисті причини,844.46
mig_8649551,Person_250460,Жінка,19,2025-01-17,Суми,Львів,Покращення житлових умов,774.48
mig_9622161,Person_398349,Чоловік,37,2025-03-22,Полтава,Дніпро,Робота,130.09
mig_7491455,Person_326617,Жінка,25,2025-01-15,Суми,Львів,Покращення житлових умов,774.48
mig_9418384,Person_940168,Чоловік,18,2025-02-13,Дніпро,Донецьк,Сімейні обставини,210.74
mig_9116087,Person_376126,Жінка,57,2025-01-19,Дніпро,Київ,Сімейні обставини,395.21
mig_3408967,Person_506057,Чоловік,35,2025-03-04,Львів,Полтава,Сімейні обставини,758.72
mig_8010624,Person_492825,Чоловік,50,2025-02-23,Дніпро,Київ,Робота,395.21
mig_4498042,Person_896246,Жінка,48,2025-01-26,Суми,Київ,Сімейні обставини,306.35
mig_8440754,Person_639713,Чоловік,38,2025-04-07,Донецьк,Харків,Сімейні обставини,248.19
mig_7810161,Person_401894,Чоловік,49,2025-01-23,Київ,Львів,Покращення житлових умов,468.95
mig_6336363,Person_788414,Жінка,30,2025-02-26,Дніпро,Львів,Бізнес,817.27
mig_2481911,Person_190441,Чоловік,47,2025-03-28,Харків,Одеса,Відновлення після війни,565.19
mig_2480829,Person_411931,Чоловік,32,2025-03-19,Донецьк,Вінниця,Покращення житлових умов,700.85
mig_6935347,Person_855628,Жінка,45,2025-04-11,Запоріжжя,Донецьк,Робота,199.98
mig_6685918,Person_739099,Чоловік,37,2025-04-06,Полтава,Вінниця,Робота,443.09
mig_1367669,Person_718925,Жінка,46,2025-02-19,Запоріжжя,Одеса,Відновлення після війни,367.19
mig_8807289,Person_190445,Жінка,42,2025-01-13,Донецьк,Львів,Відновлення після війни,1027.87
mig_7104804,Person_424467,Чоловік,34,2025-03-28,Харків,Київ,Навчання,410.33
mig_9986828,Person_508684,Чоловік,22,2025-03-23,Полтава,Дніпро,Бізнес,130.09
mig_7720744,Person_985522,Чоловік,32,2025-02-25,Харків,Суми,Бізнес,143.83
mig_1945335,Person_663590,Жінка,18,2025-04-02,Харків,Суми,Покращення житлових умов,143.83
mig_8455030,Person_786912,Жінка,46,2025-02-18,Суми,Полтава,Сімейні обставини,147.81
mig_9452132,Person_108423,Жінка,30,2025-01-19,Харків,Київ,Сімейні обставини,410.33
mig_2820303,Person_238305,Жінка,22,2025-03-31,Харків,Запоріжжя,Навчання,252.6
mig_9355952,Person_541186,Чоловік,18,2025-03-05,Вінниця,Харків,Робота,567.04
mig_8876800,Person_295713,Чоловік,29,2025-04-10,Суми,Запоріжжя,Екологічні причини,342.21
mig_3082954,Person_845322,Чоловік,26,2025-02-24,Запоріжжя,Полтава,Робота,199.31
mig_3326118,Person_360625,Чоловік,56,2025-01-28,Вінниця,Донецьк,Особисті причини,700.85
mig_4657447,Person_836259,Жінка,46,2025-02-18,Суми,Дніпро,Навчання,272.31
mig_7387065,Person_946896,Жінка,31,2025-03-30,Дніпро,Полтава,Покращення житлових умов,130.09
mig_5357394,Person_614249,Жінка,18,2025-03-09,Запоріжжя,Харків,Робота,252.6
